xyz,Country,ISO3,Year,temperature
668,CapeVerde,CPV,2013,23.5623
669,CaymanIs.,CYM,2013,27.75
670,CentralAfricanRepublic,CAF,2013,25.55890833
671,Chad,TCD,2013,27.79880833
672,Chile,CHL,2013,8.723325
673,China,CHN,2013,7.225885833
674,CocosIs.,CCK,2013,27.03333333
675,Colombia,COL,2013,24.96328333
676,Comoros,COM,2013,25.791775
677,Congo,COG,2013,24.95740833
678,CookIs.,COK,2013,24.24819167
679,CostaRica,CRI,2013,25.05190833
680,Coted'Ivoire,CIV,2013,26.76801667
681,Croatia,HRV,2013,11.75819167
682,Cuba,CUB,2013,25.89651667
683,Cyprus,CYP,2013,20.03895833
684,CzechRepublic,CZE,2013,8.574591667
685,Denmark,DNK,2013,8.557525
686,Djibouti,DJI,2013,28.61855
687,Dominica,DMA,2013,25.07035
688,DominicanRepublic,DOM,2013,24.491475
689,Ecuador,ECU,2013,21.50435
690,Egypt,EGY,2013,23.38778333
691,ElSalvador,SLV,2013,24.37505833
692,EquatorialGuinea,GNQ,2013,24.91339167
693,Eritrea,ERI,2013,27.39310833
694,Estonia,EST,2013,6.7092025
695,Ethiopia,ETH,2013,23.48588333
696,FaroeIs.,FRO,2013,6.748001667
697,Fiji,FJI,2013,24.41585833
698,Finland,FIN,2013,3.2710225
699,France,FRA,2013,11.084975
700,FrenchPolynesia,PYF,2013,24.79344167
701,Gabon,GAB,2013,25.3562
702,Georgia,GEO,2013,7.155228333
703,Germany,DEU,2013,9.024396667
704,Ghana,GHA,2013,27.72548333
705,Gibraltar,GIB,2013,17.32645833
706,Greece,GRC,2013,14.95294833
707,Greenland,GRL,2013,-17.33053333
708,Grenada,GRD,2013,27.390475
709,Guam,GUM,2013,28.170925
710,Guatemala,GTM,2013,24.056725
711,Guinea,GIN,2013,26.31234167
712,Guinea-Bissau,GNB,2013,27.5353
713,Guyana,GUY,2013,25.97453333
714,Haiti,HTI,2013,24.9489
715,Honduras,HND,2013,24.02340833
716,Hungary,HUN,2013,11.30361833
717,Iceland,ISL,2013,2.209470833
718,India,IND,2013,24.38231667
719,Indonesia,IDN,2013,26.42721667
720,Iran,IRN,2013,18.18380583
721,Iraq,IRQ,2013,22.14698917
722,Ireland,IRL,2013,9.665421667
723,Israel,ISR,2013,20.7348
724,Italy,ITA,2013,12.6389575
725,Jamaica,JAM,2013,25.56374167
726,Japan,JPN,2013,11.49165917
727,Jordan,JOR,2013,19.74404167
728,Kazakhstan,KAZ,2013,7.922595
729,Kenya,KEN,2013,25.182175
730,Kiribati,KIR,2013,27.50574167
731,Kuwait,KWT,2013,25.6676
732,Kyrgyzstan,KGZ,2013,3.860491667
733,Laos,LAO,2013,23.85863333
734,Latvia,LVA,2013,7.067275
735,Lebanon,LBN,2013,16.92933667
736,Lesotho,LSO,2013,13.68154083
737,Liberia,LBR,2013,25.773725
738,Libya,LBY,2013,22.9661
739,Liechtenstein,LIE,2013,3.285785
740,Lithuania,LTU,2013,7.591351667
741,Luxembourg,LUX,2013,9.352689167
742,MacaoSAR,China,2013,22.804125
743,Macedonia,MKD,2013,11.23459583
744,Madagascar,MDG,2013,22.71086667
745,Malawi,MWI,2013,22.35371667
746,Malaysia,MYS,2013,25.95278333
747,Maldives,MDV,2013,28.38333333
748,Mali,MLI,2013,28.97279167
749,Malta,MLT,2013,19.71733333
750,MarshallIs.,MHL,2013,28.2825
751,Mauritania,MRT,2013,28.68775833
752,Mauritius,MUS,2013,23.60415
753,Mexico,MEX,2013,21.13035
754,Micronesia,FSM,2013,27.83985
755,Moldova,MDA,2013,10.94903167
756,Monaco,MCO,2013,10.15151167
757,Mongolia,MNG,2013,0.896825
758,Montenegro,MNE,2013,10.22955583
759,Morocco,MAR,2013,18.11501667
760,Mozambique,MOZ,2013,24.14145833
761,Myanmar,MMR,2013,23.2068
762,Namibia,NAM,2013,21.20801667
763,Nauru,NRU,2013,28.61666667
764,Nepal,NPL,2013,12.42922583
765,Netherlands,NLD,2013,9.690971667
766,NewCaledonia,NCL,2013,22.070675
767,NewZealand,NZL,2013,10.59714583
768,Nicaragua,NIC,2013,25.27400833
769,Niger,NER,2013,28.07681667
770,Nigeria,NGA,2013,27.50776667
771,Niue,NIU,2013,25.40414167
772,NorthKorea,PRK,2013,5.9394825
773,NorthernMarianaIs.,MNP,2013,28.12120833
774,Norway,NOR,2013,1.947675
775,Oman,OMN,2013,25.8624
776,Pakistan,PAK,2013,20.65271667
777,Palau,PLW,2013,28.11629167
778,Panama,PAN,2013,25.86604167
779,PapuaNewGuinea,PNG,2013,25.3439
780,Paraguay,PRY,2013,23.53638333
781,Peru,PER,2013,19.43261667
782,Philippines,PHL,2013,26.091175
783,Poland,POL,2013,8.716516667
784,Portugal,PRT,2013,15.37921
785,PuertoRico,PRI,2013,25.747825
786,Qatar,QAT,2013,27.89548333
787,Reunion,REU,2013,21.04485
788,Russia,RUS,2013,-4.806088333
789,Rwanda,RWA,2013,19.86764167
790,Samoa,WSM,2013,27.63626667
791,SanMarino,SMR,2013,12.5895775
792,SaoTome&amp;Principe,STP,2013,23.97559167
793,SaudiArabia,SAU,2013,25.45013333
794,Senegal,SEN,2013,28.72710833
795,Serbia,SRB,2013,11.71399917
796,Seychelles,SYC,2013,27.58446667
797,SierraLeone,SLE,2013,26.573625
798,Singapore,SGP,2013,27.98285
799,Slovakia,SVK,2013,8.716314167
800,Slovenia,SVN,2013,9.784094167
801,SolomonIs.,SLB,2013,25.602
802,Somalia,SOM,2013,27.44440833
803,SouthAfrica,ZAF,2013,18.31061667
804,SouthKorea,KOR,2013,11.53903417
805,SouthSudan,SSD,2013,28.00483333
806,Spain,ESP,2013,13.73157
807,SriLanka,LKA,2013,27.295225
808,St.Kitts&amp;Nevis,KNA,2013,25.33330833
809,St.Lucia,LCA,2013,26.530525
810,St.Vincent&amp;theGrenadines,VCT,2013,27.57414167
811,Sudan,SDN,2013,28.13545
812,Suriname,SUR,2013,26.0724
813,Swaziland,SWZ,2013,20.62946667
814,Sweden,SWE,2013,2.786651667
815,Switzerland,CHE,2013,6.430298333
816,Syria,SYR,2013,18.65433833
817,Tajikistan,TJK,2013,4.5354775
818,Tanzania,TZA,2013,22.90735833
819,Thailand,THA,2013,26.664925
820,TheBahamas,BHS,2013,25.5307
821,TheGambia,GMB,2013,28.04211667
822,TimorLeste,TLS,2013,25.72304167
823,Togo,TGO,2013,27.5623
824,Tonga,TON,2013,25.22470833
825,Trinidad&amp;Tobago,TTO,2013,26.62231667
826,Tunisia,TUN,2013,20.54279167
827,Turkey,TUR,2013,12.0139225
828,Turkmenistan,TKM,2013,16.702335
829,Turks&amp;CaicosIs.,TCA,2013,26.33566667
830,Tuvalu,TUV,2013,28.47985833
831,Uganda,UGA,2013,23.410325
832,Ukraine,UKR,2013,9.742915833
833,UnitedArabEmirates,ARE,2013,27.593775
834,UnitedKingdom,GBR,2013,8.887475
835,UnitedStates,USA,2013,7.329438333
836,Uruguay,URY,2013,17.7666
837,Uzbekistan,UZB,2013,14.04393333
838,Vanuatu,VUT,2013,23.87723333
839,Venezuela,VEN,2013,25.92249167
840,Vietnam,VNM,2013,24.517575
841,VirginIs.,VIR,2013,26.176425
842,Yemen,YEM,2013,23.8936
843,Zambia,ZMB,2013,22.106875
844,Zimbabwe,ZWE,2013,21.62435
845,Afghanistan,AFG,2012,12.97628083
846,Albania,ALB,2012,12.6630025
847,Algeria,DZA,2012,23.63154167
848,AmericanSamoa,ASM,2012,27.22456667
849,Andorra,AND,2012,12.0281175
850,Angola,AGO,2012,21.87863333
851,Antigua&amp;Barbuda,ATG,2012,26.24556667
852,Argentina,ARG,2012,15.0080625
853,Armenia,ARM,2012,8.309893333
854,Aruba,ABW,2012,28.485875
855,Australia,AUS,2012,21.651075
856,Austria,AUT,2012,7.5249975
857,Azerbaijan,AZE,2012,12.93905667
858,Bahrain,BHR,2012,28.29679167
859,Bangladesh,BGD,2012,24.978775
860,Barbados,BRB,2012,26.686575
861,Belarus,BLR,2012,7.085875833
862,Belgium,BEL,2012,10.4445125
863,Belize,BLZ,2012,25.83640833
864,Benin,BEN,2012,27.89986667
865,Bermuda,BMU,2012,21.65
866,Bhutan,BTN,2012,12.04923667
867,Bolivia,BOL,2012,20.806475
868,Bosnia&amp;Herzegovina,BIH,2012,11.14355417
869,Botswana,BWA,2012,22.3416
870,Brazil,BRA,2012,25.70980833
871,BritishVirginIs.,VGB,2012,26.22396667
872,Brunei,BRN,2012,25.79098333
873,Bulgaria,BGR,2012,11.99512833
874,BurkinaFaso,BFA,2012,28.61841667
875,Burundi,BDI,2012,20.82163333
876,Cambodia,KHM,2012,27.81466667
877,Cameroon,CMR,2012,24.92493333
878,Canada,CAN,2012,-5.398873333
879,CapeVerde,CPV,2012,23.49540833
880,CaymanIs.,CYM,2012,27.56666667
881,CentralAfricanRepublic,CAF,2012,25.4318
882,Chad,TCD,2012,27.69098333
883,Chile,CHL,2012,8.631189167
884,China,CHN,2012,6.588599167
885,CocosIs.,CCK,2012,27.04166667
886,Colombia,COL,2012,24.81125
887,Comoros,COM,2012,25.759975
888,Congo,COG,2012,24.84106667
889,CookIs.,COK,2012,24.37646667
890,CostaRica,CRI,2012,24.88409167
891,Coted'Ivoire,CIV,2012,26.51088333
892,Croatia,HRV,2012,12.05319417
893,Cuba,CUB,2012,25.753125
894,Cyprus,CYP,2012,19.98634417
895,CzechRepublic,CZE,2012,8.980630833
896,Denmark,DNK,2012,8.439059167
897,Djibouti,DJI,2012,28.65919167
898,Dominica,DMA,2012,25.03579167
899,DominicanRepublic,DOM,2012,24.33991667
900,Ecuador,ECU,2012,21.68588333
901,Egypt,EGY,2012,23.53200833
902,ElSalvador,SLV,2012,24.41996667
903,EquatorialGuinea,GNQ,2012,24.920475
904,Eritrea,ERI,2012,27.33615833
905,Estonia,EST,2012,5.555390833
906,Ethiopia,ETH,2012,23.329525
907,FaroeIs.,FRO,2012,6.5300375
908,Fiji,FJI,2012,24.12513333
909,Finland,FIN,2012,1.679549167
910,France,FRA,2012,11.5415175
911,FrenchPolynesia,PYF,2012,24.95816667
912,Gabon,GAB,2012,25.33268333
913,Georgia,GEO,2012,7.370136667
914,Germany,DEU,2012,9.414195833
915,Ghana,GHA,2012,27.53634167
916,Gibraltar,GIB,2012,17.451875
917,Greece,GRC,2012,14.87809667
918,Greenland,GRL,2012,-16.41609167
919,Grenada,GRD,2012,27.27424167
920,Guam,GUM,2012,27.770925
921,Guatemala,GTM,2012,24.161325
922,Guinea,GIN,2012,26.09645
923,Guinea-Bissau,GNB,2012,27.45198333
924,Guyana,GUY,2012,25.92121667
925,Haiti,HTI,2012,24.8675
926,Honduras,HND,2012,23.99240833
927,Hungary,HUN,2012,11.4140275
928,Iceland,ISL,2012,2.537135833
929,India,IND,2012,24.52586667
930,Indonesia,IDN,2012,26.33335833
931,Iran,IRN,2012,17.53539833
932,Iraq,IRQ,2012,22.62077083
933,Ireland,IRL,2012,9.440356667
934,Israel,ISR,2012,20.90440833
935,Italy,ITA,2012,12.92245667
936,Jamaica,JAM,2012,25.47555
937,Japan,JPN,2012,11.11913667
938,Jordan,JOR,2012,19.989425
939,Kazakhstan,KAZ,2012,6.515955
940,Kenya,KEN,2012,25.24515
941,Kiribati,KIR,2012,27.50574167
942,Kuwait,KWT,2012,26.331975
943,Kyrgyzstan,KGZ,2012,2.578606667
944,Laos,LAO,2012,24.26003333
945,Latvia,LVA,2012,6.1701925
946,Lebanon,LBN,2012,17.0996125
947,Lesotho,LSO,2012,13.52580583
948,Liberia,LBR,2012,25.51753333
949,Libya,LBY,2012,22.94550833
950,Liechtenstein,LIE,2012,3.706386667
951,Lithuania,LTU,2012,6.857411667
952,Luxembourg,LUX,2012,9.867218333
953,MacaoSAR,China,2012,22.74995
954,Macedonia,MKD,2012,11.12933
955,Madagascar,MDG,2012,22.77678333
956,Malawi,MWI,2012,22.193025
957,Malaysia,MYS,2012,25.842075
958,Maldives,MDV,2012,28.48333333
959,Mali,MLI,2012,28.72551667
960,Malta,MLT,2012,19.80011667
961,MarshallIs.,MHL,2012,28.29083333
962,Mauritania,MRT,2012,28.24895
963,Mauritius,MUS,2012,23.744775
964,Mexico,MEX,2012,21.63825
965,Micronesia,FSM,2012,27.44705
966,Moldova,MDA,2012,10.86748583
967,Monaco,MCO,2012,10.63012083
968,Mongolia,MNG,2012,-0.7909425
969,Montenegro,MNE,2012,10.237055
970,Morocco,MAR,2012,18.36704833
971,Mozambique,MOZ,2012,24.09705833
972,Myanmar,MMR,2012,23.4022
973,Namibia,NAM,2012,21.10673333
974,Nauru,NRU,2012,28.53333333
975,Nepal,NPL,2012,12.62207333
976,Netherlands,NLD,2012,10.17087583
977,NewCaledonia,NCL,2012,22.08804167
978,NewZealand,NZL,2012,9.97114
979,Nicaragua,NIC,2012,25.17379167
980,Niger,NER,2012,27.998725
981,Nigeria,NGA,2012,27.24863333
982,Niue,NIU,2012,25.087475
983,NorthKorea,PRK,2012,5.477753333
984,NorthernMarianaIs.,MNP,2012,27.72719167
985,Norway,NOR,2012,1.175961667
986,Oman,OMN,2012,26.13255833
987,Pakistan,PAK,2012,20.05353583
988,Palau,PLW,2012,28.04775
989,Panama,PAN,2012,25.67379167
990,PapuaNewGuinea,PNG,2012,25.17255833
991,Paraguay,PRY,2012,24.19406667
992,Peru,PER,2012,19.785775
993,Philippines,PHL,2012,26.10693333
994,Poland,POL,2012,8.635524167
995,Portugal,PRT,2012,15.5092875
996,PuertoRico,PRI,2012,25.75440833
997,Qatar,QAT,2012,28.35776667
998,Reunion,REU,2012,21.20188333
999,Russia,RUS,2012,-4.989896667
1000,Rwanda,RWA,2012,19.90699167
1001,Samoa,WSM,2012,27.33620833
1002,SanMarino,SMR,2012,12.86945333
1003,SaoTome&amp;Principe,STP,2012,23.945
1004,SaudiArabia,SAU,2012,25.93809167
1005,Senegal,SEN,2012,28.5147
1006,Serbia,SRB,2012,11.72819667
1007,Seychelles,SYC,2012,27.60154167
1008,SierraLeone,SLE,2012,26.35198333
1009,Singapore,SGP,2012,27.84218333
1010,Slovakia,SVK,2012,8.811199167
1011,Slovenia,SVN,2012,10.13659833
1012,SolomonIs.,SLB,2012,25.590275
1013,Somalia,SOM,2012,27.35574167
1014,SouthAfrica,ZAF,2012,18.20726667
1015,SouthKorea,KOR,2012,10.9652675
1016,SouthSudan,SSD,2012,27.583
1017,Spain,ESP,2012,13.9143875
1018,SriLanka,LKA,2012,27.52645833
1019,St.Kitts&amp;Nevis,KNA,2012,25.31039167
1020,St.Lucia,LCA,2012,26.48975833
1021,St.Vincent&amp;theGrenadines,VCT,2012,27.50248333
1022,Sudan,SDN,2012,28.02155
1023,Suriname,SUR,2012,26.04000833
1024,Swaziland,SWZ,2012,20.67683333
1025,Sweden,SWE,2012,1.908673333
1026,Switzerland,CHE,2012,6.818773333
1027,Syria,SYR,2012,18.91211417
1028,Tajikistan,TJK,2012,3.430185833
1029,Tanzania,TZA,2012,22.87143333
1030,Thailand,THA,2012,27.02403333
1031,TheBahamas,BHS,2012,25.33561667
1032,TheGambia,GMB,2012,27.9455
1033,TimorLeste,TLS,2012,24.979725
1034,Togo,TGO,2012,27.376625
1035,Tonga,TON,2012,24.99361667
1036,Trinidad&amp;Tobago,TTO,2012,26.48333333
1037,Tunisia,TUN,2012,20.8019275
1038,Turkey,TUR,2012,12.12159917
1039,Turkmenistan,TKM,2012,15.71349583
1040,Turks&amp;CaicosIs.,TCA,2012,26.21185833
1041,Tuvalu,TUV,2012,28.36625
1042,Uganda,UGA,2012,23.3894
1043,Ukraine,UKR,2012,9.5028325
1044,UnitedArabEmirates,ARE,2012,27.811
1045,UnitedKingdom,GBR,2012,8.7665775
1046,UnitedStates,USA,2012,8.173909167
1047,Uruguay,URY,2012,18.45746917
1048,Uzbekistan,UZB,2012,12.74715667
1049,Vanuatu,VUT,2012,23.827875
1050,Venezuela,VEN,2012,25.76488333
1051,Vietnam,VNM,2012,24.783025
1052,VirginIs.,VIR,2012,26.22396667
1053,Yemen,YEM,2012,24.19901667
1054,Zambia,ZMB,2012,22.21029167
1055,Zimbabwe,ZWE,2012,21.910075
1056,Afghanistan,AFG,2011,13.72816167
1057,Albania,ALB,2011,12.16914333
1058,Algeria,DZA,2011,23.64528333
1059,AmericanSamoa,ASM,2011,27.102925
1060,Andorra,AND,2011,12.65330333
1061,Angola,AGO,2011,21.73698333
1062,Antigua&amp;Barbuda,ATG,2011,26.06045
1063,Argentina,ARG,2011,14.6696525
1064,Armenia,ARM,2011,7.29409
1065,Aruba,ABW,2011,28.29176667
1066,Australia,AUS,2011,21.458775
1067,Austria,AUT,2011,7.764765833
1068,Azerbaijan,AZE,2011,11.94266833
1069,Bahrain,BHR,2011,28.125
1070,Bangladesh,BGD,2011,25.46449167
1071,Barbados,BRB,2011,26.839425
1072,Belarus,BLR,2011,7.715638333
1073,Belgium,BEL,2011,11.23436917
1074,Belize,BLZ,2011,25.85354167
1075,Benin,BEN,2011,28.06203333
1076,Bermuda,BMU,2011,21.53333333
1077,Bhutan,BTN,2011,12.31286667
1078,Bolivia,BOL,2011,20.82409167
1079,Bosnia&amp;Herzegovina,BIH,2011,10.83973667
1080,Botswana,BWA,2011,22.013075
1081,Brazil,BRA,2011,25.49886667
1082,BritishVirginIs.,VGB,2011,25.75216667
1083,Brunei,BRN,2011,25.567775
1084,Bulgaria,BGR,2011,10.93918167
1085,BurkinaFaso,BFA,2011,28.95054167
1086,Burundi,BDI,2011,20.60815833
1087,Cambodia,KHM,2011,26.902
1088,Cameroon,CMR,2011,25.00245833
1089,Canada,CAN,2011,-5.709931667
1090,CapeVerde,CPV,2011,23.39365833
1091,CaymanIs.,CYM,2011,27.63333333
1092,CentralAfricanRepublic,CAF,2011,25.51386667
1093,Chad,TCD,2011,27.70771667
1094,Chile,CHL,2011,8.494979167
1095,China,CHN,2011,6.900825833
1096,CocosIs.,CCK,2011,26.85
1097,Colombia,COL,2011,24.63268333
1098,Comoros,COM,2011,25.86329167
1099,Congo,COG,2011,24.82536667
1100,CookIs.,COK,2011,24.69878333
1101,CostaRica,CRI,2011,24.8281
1102,Coted'Ivoire,CIV,2011,26.80155
1103,Croatia,HRV,2011,11.86886917
1104,Cuba,CUB,2011,25.86649167
1105,Cyprus,CYP,2011,19.20313333
1106,CzechRepublic,CZE,2011,9.20946
1107,Denmark,DNK,2011,9.028149167
1108,Djibouti,DJI,2011,28.55555
1109,Dominica,DMA,2011,24.99416667
1110,DominicanRepublic,DOM,2011,23.96510833
1111,Ecuador,ECU,2011,21.44528333
1112,Egypt,EGY,2011,22.87185
1113,ElSalvador,SLV,2011,24.45934167
1114,EquatorialGuinea,GNQ,2011,24.88479167
1115,Eritrea,ERI,2011,27.15975
1116,Estonia,EST,2011,6.879858333
1117,Ethiopia,ETH,2011,23.46135
1118,FaroeIs.,FRO,2011,7.102211667
1119,Fiji,FJI,2011,24.37158333
1120,Finland,FIN,2011,3.405584167
1121,France,FRA,2011,12.32324083
1122,FrenchPolynesia,PYF,2011,24.4849
1123,Gabon,GAB,2011,25.26565833
1124,Georgia,GEO,2011,6.419435
1125,Germany,DEU,2011,9.989761667
1126,Ghana,GHA,2011,27.768775
1127,Gibraltar,GIB,2011,17.89375
1128,Greece,GRC,2011,14.00131083
1129,Greenland,GRL,2011,-16.44764167
1130,Grenada,GRD,2011,27.34195
1131,Guam,GUM,2011,27.76604167
1132,Guatemala,GTM,2011,24.06274167
1133,Guinea,GIN,2011,26.35498333
1134,Guinea-Bissau,GNB,2011,27.47986667
1135,Guyana,GUY,2011,26.03295
1136,Haiti,HTI,2011,24.60608333
1137,Honduras,HND,2011,24.116975
1138,Hungary,HUN,2011,11.0044375
1139,Iceland,ISL,2011,2.413045833
1140,India,IND,2011,24.57970833
1141,Indonesia,IDN,2011,26.166425
1142,Iran,IRN,2011,17.62855667
1143,Iraq,IRQ,2011,21.8631
1144,Ireland,IRL,2011,9.697940833
1145,Israel,ISR,2011,20.11835833
1146,Italy,ITA,2011,13.11047417
1147,Jamaica,JAM,2011,25.40411667
1148,Japan,JPN,2011,11.31891083
1149,Jordan,JOR,2011,19.17074167
1150,Kazakhstan,KAZ,2011,5.984970833
1151,Kenya,KEN,2011,25.32839167
1152,Kiribati,KIR,2011,27.50574167
1153,Kuwait,KWT,2011,25.95680833
1154,Kyrgyzstan,KGZ,2011,3.177188333
1155,Laos,LAO,2011,23.12709167
1156,Latvia,LVA,2011,7.239203333
1157,Lebanon,LBN,2011,16.21432917
1158,Lesotho,LSO,2011,13.2573075
1159,Liberia,LBR,2011,25.81126667
1160,Libya,LBY,2011,22.713725
1161,Liechtenstein,LIE,2011,4.353485833
1162,Lithuania,LTU,2011,7.726671667
1163,Luxembourg,LUX,2011,10.61486917
1164,MacaoSAR,China,2011,22.388
1165,Macedonia,MKD,2011,10.37413333
1166,Madagascar,MDG,2011,22.94250833
1167,Malawi,MWI,2011,22.36895833
1168,Malaysia,MYS,2011,25.669275
1169,Maldives,MDV,2011,28.30833333
1170,Mali,MLI,2011,29.16615
1171,Malta,MLT,2011,19.297525
1172,MarshallIs.,MHL,2011,27.7825
1173,Mauritania,MRT,2011,28.56351667
1174,Mauritius,MUS,2011,23.769275
1175,Mexico,MEX,2011,21.53456667
1176,Micronesia,FSM,2011,27.26303333
1177,Moldova,MDA,2011,10.26407083
1178,Monaco,MCO,2011,11.02067417
1179,Mongolia,MNG,2011,-0.130606667
1180,Montenegro,MNE,2011,9.84456
1181,Morocco,MAR,2011,18.46373333
1182,Mozambique,MOZ,2011,24.221175
1183,Myanmar,MMR,2011,23.164625
1184,Namibia,NAM,2011,20.880475
1185,Nauru,NRU,2011,28.075
1186,Nepal,NPL,2011,12.68440583
1187,Netherlands,NLD,2011,10.84402333
1188,NewCaledonia,NCL,2011,22.385725
1189,NewZealand,NZL,2011,10.26632083
1190,Nicaragua,NIC,2011,25.23475
1191,Niger,NER,2011,28.20925
1192,Nigeria,NGA,2011,27.43430833
1193,Niue,NIU,2011,24.983325
1194,NorthKorea,PRK,2011,5.655278333
1195,NorthernMarianaIs.,MNP,2011,27.72061667
1196,Norway,NOR,2011,2.567151667
1197,Oman,OMN,2011,26.13370833
1198,Pakistan,PAK,2011,20.724895
1199,Palau,PLW,2011,27.81245833
1200,Panama,PAN,2011,25.43555
1201,PapuaNewGuinea,PNG,2011,25.01924167
1202,Paraguay,PRY,2011,23.66213333
1203,Peru,PER,2011,19.55771667
1204,Philippines,PHL,2011,25.71979167
1205,Poland,POL,2011,8.992956667
1206,Portugal,PRT,2011,15.8815975
1207,PuertoRico,PRI,2011,25.236625
1208,Qatar,QAT,2011,28.208975
1209,Reunion,REU,2011,21.29808333
1210,Russia,RUS,2011,-4.433815833
1211,Rwanda,RWA,2011,19.80896667
1212,Samoa,WSM,2011,27.21700833
1213,SanMarino,SMR,2011,13.18671917
1214,SaoTome&amp;Principe,STP,2011,23.8579
1215,SaudiArabia,SAU,2011,25.55836667
1216,Senegal,SEN,2011,28.62773333
1217,Serbia,SRB,2011,11.12260167
1218,Seychelles,SYC,2011,27.68519167
1219,SierraLeone,SLE,2011,26.58370833
1220,Singapore,SGP,2011,27.75519167
1221,Slovakia,SVK,2011,8.615871667
1222,Slovenia,SVN,2011,10.21325
1223,SolomonIs.,SLB,2011,25.61726667
1224,Somalia,SOM,2011,27.49656667
1225,SouthAfrica,ZAF,2011,18.070475
1226,SouthKorea,KOR,2011,10.96425167
1227,SouthSudan,SSD,2011,28.08665833
1228,Spain,ESP,2011,14.37756667
1229,SriLanka,LKA,2011,27.33205833
1230,St.Kitts&amp;Nevis,KNA,2011,25.0854
1231,St.Lucia,LCA,2011,26.49903333
1232,St.Vincent&amp;theGrenadines,VCT,2011,27.54665833
1233,Sudan,SDN,2011,27.80855
1234,Suriname,SUR,2011,26.08129167
1235,Swaziland,SWZ,2011,20.36403333
1236,Sweden,SWE,2011,3.418585833
1237,Switzerland,CHE,2011,7.456324167
1238,Syria,SYR,2011,17.97755167
1239,Tajikistan,TJK,2011,4.142339167
1240,Tanzania,TZA,2011,22.74761667
1241,Thailand,THA,2011,26.09079167
1242,TheBahamas,BHS,2011,25.56055833
1243,TheGambia,GMB,2011,27.919625
1244,TimorLeste,TLS,2011,24.67893333
1245,Togo,TGO,2011,27.537325
1246,Tonga,TON,2011,25.22595833
1247,Trinidad&amp;Tobago,TTO,2011,26.63269167
1248,Tunisia,TUN,2011,20.32530833
1249,Turkey,TUR,2011,11.17003583
1250,Turkmenistan,TKM,2011,15.55446167
1251,Turks&amp;CaicosIs.,TCA,2011,26.092825
1252,Tuvalu,TUV,2011,28.43163333
1253,Uganda,UGA,2011,23.594025
1254,Ukraine,UKR,2011,9.0330525
1255,UnitedArabEmirates,ARE,2011,27.75206667
1256,UnitedKingdom,GBR,2011,9.437954167
1257,UnitedStates,USA,2011,7.54814
1258,Uruguay,URY,2011,17.81935
1259,Uzbekistan,UZB,2011,12.68414333
1260,Vanuatu,VUT,2011,24.08505
1261,Venezuela,VEN,2011,25.85393333
1262,Vietnam,VNM,2011,23.88394167
1263,VirginIs.,VIR,2011,25.75216667
1264,Yemen,YEM,2011,24.13616667
1265,Zambia,ZMB,2011,22.019175
1266,Zimbabwe,ZWE,2011,21.71400833
1267,Afghanistan,AFG,2010,14.10587417
1268,Albania,ALB,2010,12.39044917
1269,Algeria,DZA,2010,24.08575833
1270,AmericanSamoa,ASM,2010,27.57125
1271,Andorra,AND,2010,11.14137167
1272,Angola,AGO,2010,22.42314167
1273,Antigua&amp;Barbuda,ATG,2010,26.5499
1274,Argentina,ARG,2010,14.36431083
1275,Armenia,ARM,2010,9.5623625
1276,Aruba,ABW,2010,28.90068333
1277,Australia,AUS,2010,21.68555833
1278,Austria,AUT,2010,6.357191667
1279,Azerbaijan,AZE,2010,13.8839
1280,Bahrain,BHR,2010,28.91910833
1281,Bangladesh,BGD,2010,26.11276667
1282,Barbados,BRB,2010,27.217475
1283,Belarus,BLR,2010,7.0349475
1284,Belgium,BEL,2010,9.361084167
1285,Belize,BLZ,2010,25.425225
1286,Benin,BEN,2010,28.31595
1287,Bermuda,BMU,2010,20.86666667
1288,Bhutan,BTN,2010,13.04970583
1289,Bolivia,BOL,2010,20.85693333
1290,Bosnia&amp;Herzegovina,BIH,2010,10.18181167
1291,Botswana,BWA,2010,22.616075
1292,Brazil,BRA,2010,25.81724167
1293,BritishVirginIs.,VGB,2010,26.26489167
1294,Brunei,BRN,2010,25.70740833
1295,Bulgaria,BGR,2010,11.86106833
1296,BurkinaFaso,BFA,2010,29.05759167
1297,Burundi,BDI,2010,21.09363333
1298,Cambodia,KHM,2010,27.82155833
1299,Cameroon,CMR,2010,25.34380833
1300,Canada,CAN,2010,-4.186646667
